Stabilization of a conjugate base: resonance stabilization of a conjugate base resonance new 	https://www.khanacademy.org/video/stabilization-of-a-conjugate-base-resonance-new
Stabilization of a conjugate base: induction stabilization of a conjugate base induction new 	https://www.khanacademy.org/video/stabilization-of-a-conjugate-base-induction-new
Stabilization of a conjugate base: hybridization stabilization of a conjugate base hybridization 	https://www.khanacademy.org/video/stabilization-of-a-conjugate-base-hybridization
Stabilization of a conjugate base: solvation stabilization of a conjugate base solvation 	https://www.khanacademy.org/video/stabilization-of-a-conjugate-base-solvation
Alkanes, cycloalkanes, and functional groups bond line structures alkanes cycloalkanes science organic chemistry bond line structures alkanes cycloalkanes	https://www.khanacademy.org/science/organic-chemistry/bond-line-structures-alkanes-cycloalkanes
Naming alkanes naming alkanes science organic chemistry bond line structures alkanes cycloalkanes naming alkanes	https://www.khanacademy.org/science/organic-chemistry/bond-line-structures-alkanes-cycloalkanes/naming-alkanes
Naming simple alkanes naming simple alkanes 	https://www.khanacademy.org/video/naming-simple-alkanes
Naming alkanes with alkyl groups naming alkanes with alkyl groups 	https://www.khanacademy.org/video/naming-alkanes-with-alkyl-groups
Correction - 2-propylheptane should never be the name! correction 2 propylheptane should never be the name 	https://www.khanacademy.org/video/correction-2-propylheptane-should-never-be-the-name
Common and systematic naming: iso-, sec-, and tert- prefixes common and systematic naming iso sec and tert prefixes 	https://www.khanacademy.org/video/common-and-systematic-naming-iso-sec-and-tert-prefixes
Naming alkanes with ethyl groups alkane with ethyl groups 	https://www.khanacademy.org/video/alkane-with-ethyl-groups
Alkane with isopropyl group alkane with isopropyl group 	https://www.khanacademy.org/video/alkane-with-isopropyl-group
Organic chemistry naming examples 2 organic chemistry naming examples 2 	https://www.khanacademy.org/video/organic-chemistry-naming-examples-2
Organic chemistry naming examples 3 organic chemistry naming examples 3 	https://www.khanacademy.org/video/organic-chemistry-naming-examples-3
Naming a cycloalkane naming cycloalkane 	https://www.khanacademy.org/video/naming-cycloalkane
Naming two isobutyl groups systematically systematic naming of isobutyl groups 	https://www.khanacademy.org/video/systematic-naming-of-isobutyl-groups
Organic chemistry naming examples 4 organic chemistry naming examples 5 	https://www.khanacademy.org/video/organic-chemistry-naming-examples-5
Naming alkanes, cycloalkanes, and bicyclic compounds naming alkanes cycloalkanes bicyclic science organic chemistry bond line structures alkanes cycloalkanes naming alkanes cycloalkanes bicyclic	https://www.khanacademy.org/science/organic-chemistry/bond-line-structures-alkanes-cycloalkanes/naming-alkanes-cycloalkanes-bicyclic
Alkane and cycloalkane nomenclature I alkane and cycloalkane nomenclature i 	https://www.khanacademy.org/video/alkane-and-cycloalkane-nomenclature-i
Alkane and cycloalkane nomenclature II alkane and cycloalkane nomenclature ii 	https://www.khanacademy.org/video/alkane-and-cycloalkane-nomenclature-ii
Alkane and cycloalkane nomenclature III alkane and cycloalkane nomenclature iii 	https://www.khanacademy.org/video/alkane-and-cycloalkane-nomenclature-iii
Bicyclic compounds bicyclic compounds 	https://www.khanacademy.org/video/bicyclic-compounds
Naming cubane naming cubane 	https://www.khanacademy.org/video/naming-cubane
Heats of combustion of alkanes heats of combustion of alkanes 	https://www.khanacademy.org/video/heats-of-combustion-of-alkanes
Conformations of alkanes  conformations alkanes cycloalkanes science organic chemistry bond line structures alkanes cycloalkanes conformations alkanes cycloalkanes	https://www.khanacademy.org/science/organic-chemistry/bond-line-structures-alkanes-cycloalkanes/conformations-alkanes-cycloalkanes
Newman projections newman projections 	https://www.khanacademy.org/video/newman-projections
Newman projections 2 newman projections 2 	https://www.khanacademy.org/video/newman-projections-2
Conformations of ethane conformations of ethane 	https://www.khanacademy.org/video/conformations-of-ethane
Conformational analysis of ethane conformational analysis of ethane 	https://www.khanacademy.org/video/conformational-analysis-of-ethane
Conformational analysis of propane conformational analysis of propane 	https://www.khanacademy.org/video/conformational-analysis-of-propane
Conformational analysis of butane conformational analysis of butane 	https://www.khanacademy.org/video/conformational-analysis-of-butane
Newman projection practice 1 newman projection practice 1 	https://www.khanacademy.org/video/newman-projection-practice-1
Newman projection practice 2 newman projection practice 2 	https://www.khanacademy.org/video/newman-projection-practice-2
Conformations of cycloalkanes conformations science organic chemistry bond line structures alkanes cycloalkanes conformations	https://www.khanacademy.org/science/organic-chemistry/bond-line-structures-alkanes-cycloalkanes/conformations
Chair and boat shapes for cyclohexane chair and boat shapes for cyclohexane 	https://www.khanacademy.org/video/chair-and-boat-shapes-for-cyclohexane
Double Newman diagram for methylcyclohexane double newman diagram for methcyclohexane 	https://www.khanacademy.org/video/double-newman-diagram-for-methcyclohexane
Stability of cycloalkanes stability of cycloalkanes 	https://www.khanacademy.org/video/stability-of-cycloalkanes
Conformations of cyclohexane conformations of cyclohexane 	https://www.khanacademy.org/video/conformations-of-cyclohexane
Drawing chair conformations drawing chair conformations 	https://www.khanacademy.org/video/drawing-chair-conformations
Monosubstituted cyclohexane monosubstituted cyclohexane 	https://www.khanacademy.org/video/monosubstituted-cyclohexane
Disubstituted cyclohexane disubstituted cyclohexane 	https://www.khanacademy.org/video/disubstituted-cyclohexane
Polysubstituted cyclohexane polysubstituted cyclohexane 	https://www.khanacademy.org/video/polysubstituted-cyclohexane
Functional groups functional groups science organic chemistry bond line structures alkanes cycloalkanes functional groups	https://www.khanacademy.org/science/organic-chemistry/bond-line-structures-alkanes-cycloalkanes/functional-groups
Functional groups functional groups first 	https://www.khanacademy.org/video/functional-groups-first
More functional groups more functional groups 	https://www.khanacademy.org/video/more-functional-groups
Identifying functional groups identifying functional groups 	https://www.khanacademy.org/video/identifying-functional-groups
Stereochemistry stereochemistry topic science organic chemistry stereochemistry topic	https://www.khanacademy.org/science/organic-chemistry/stereochemistry-topic
Chirality  chirality r s system science organic chemistry stereochemistry topic chirality r s system	https://www.khanacademy.org/science/organic-chemistry/stereochemistry-topic/chirality-r-s-system
Introduction to chirality introduction to chirality 	https://www.khanacademy.org/video/introduction-to-chirality
Chiral examples 1 chiral examples 1 	https://www.khanacademy.org/video/chiral-examples-1
Chiral examples 2 chiral examples 2 	https://www.khanacademy.org/video/chiral-examples-2
Chiral vs  achiral chiral achiral jay 	https://www.khanacademy.org/video/chiral-achiral-jay
Stereoisomers, enantiomers, and chirality centers stereoisomer enantiomer jay 	https://www.khanacademy.org/video/stereoisomer-enantiomer-jay
Identifying chirality centers chirality center jay 	https://www.khanacademy.org/video/chirality-center-jay
Enantiomers optical activity science organic chemistry stereochemistry topic optical activity	https://www.khanacademy.org/science/organic-chemistry/stereochemistry-topic/optical-activity
Drawing enantiomers drawing enantiomers 	https://www.khanacademy.org/video/drawing-enantiomers
Cahn-Ingold-Prelog system for naming enantiomers cahn ingold prelog system for naming enantiomers 	https://www.khanacademy.org/video/cahn-ingold-prelog-system-for-naming-enantiomers
R,S system rs system new 	https://www.khanacademy.org/video/rs-system-new
R,S (Cahn-Ingold-Prelog) naming system example 2 r s cahn ingold prelog naming system example 2 	https://www.khanacademy.org/video/r-s-cahn-ingold-prelog-naming-system-example-2
R,S system practice rs system practice new 	https://www.khanacademy.org/video/rs-system-practice-new
More R,S practice more rs practice 	https://www.khanacademy.org/video/more-rs-practice
Fischer projection introduction fischer projection introduction 	https://www.khanacademy.org/video/fischer-projection-introduction
Fischer projection practice fischer projection practice 	https://www.khanacademy.org/video/fischer-projection-practice
Optical activity optical activity new 	https://www.khanacademy.org/video/optical-activity-new
Optical activity calculations optical activity calculations new 	https://www.khanacademy.org/video/optical-activity-calculations-new
Stereoisomeric relationships diastereomers meso compounds science organic chemistry stereochemistry topic diastereomers meso compounds	https://www.khanacademy.org/science/organic-chemistry/stereochemistry-topic/diastereomers-meso-compounds
Stereoisomers, enantiomers, diastereomers, constitutional isomers and meso compounds stereoisomers enantiomers diastereomers constitutional isomers and meso compounds 	https://www.khanacademy.org/video/stereoisomers-enantiomers-diastereomers-constitutional-isomers-and-meso-compounds
Enantiomers and diastereomers enantiomers and diastereomers 	https://www.khanacademy.org/video/enantiomers-and-diastereomers
Meso compounds meso compounds new july 	https://www.khanacademy.org/video/meso-compounds-new-july
Substitution and elimination reactions substitution elimination reactions science organic chemistry substitution elimination reactions	https://www.khanacademy.org/science/organic-chemistry/substitution-elimination-reactions
Free radical reaction free radical reaction alkanes science organic chemistry substitution elimination reactions free radical reaction alkanes	https://www.khanacademy.org/science/organic-chemistry/substitution-elimination-reactions/free-radical-reaction-alkanes
Free radical reactions free radical reactions 	https://www.khanacademy.org/video/free-radical-reactions
Nucleophilicity and basicity nucleophilicity basicity sal science organic chemistry substitution elimination reactions nucleophilicity basicity sal	https://www.khanacademy.org/science/organic-chemistry/substitution-elimination-reactions/nucleophilicity-basicity-sal
Nucleophilicity (nucleophile strength) nucleophilicity nucleophile strength 	https://www.khanacademy.org/video/nucleophilicity-nucleophile-strength
Nucleophilicity vs. basicity nucleophilicity vs basicity 	https://www.khanacademy.org/video/nucleophilicity-vs-basicity
Elimination reactions elimination reactions tutorial science organic chemistry substitution elimination reactions elimination reactions tutorial	https://www.khanacademy.org/science/organic-chemistry/substitution-elimination-reactions/elimination-reactions-tutorial
E2 reactions e2 reactions 	https://www.khanacademy.org/video/e2-reactions
E1 reactions e1 reactions 	https://www.khanacademy.org/video/e1-reactions
Zaitsev's rule zaitsev s rule 	https://www.khanacademy.org/video/zaitsev-s-rule
Sn1/Sn2/E1/E2 sn1 sn2 e1 e2 sal science organic chemistry substitution elimination reactions sn1 sn2 e1 e2 sal	https://www.khanacademy.org/science/organic-chemistry/substitution-elimination-reactions/sn1-sn2-e1-e2-sal
Comparing E2, E1, Sn2, Sn1 reactions comparing e2 e1 sn2 sn1 reactions 	https://www.khanacademy.org/video/comparing-e2-e1-sn2-sn1-reactions
E2 E1 Sn2 Sn1 reactions example 2 e2 e1 sn2 sn1 reactions example 2 	https://www.khanacademy.org/video/e2-e1-sn2-sn1-reactions-example-2
E2 E1 Sn2 Sn1 reactions example 3 e2 e1 sn2 sn1 reactions example 3 	https://www.khanacademy.org/video/e2-e1-sn2-sn1-reactions-example-3
Sn1 and Sn2 sn1 sn2 tutorial science organic chemistry substitution elimination reactions sn1 sn2 tutorial	https://www.khanacademy.org/science/organic-chemistry/substitution-elimination-reactions/sn1-sn2-tutorial
Identifying nucleophilic and electrophilic centers nucleophile electrophile and the schwartz rules 	https://www.khanacademy.org/video/nucleophile-electrophile-and-the-schwartz-rules
Curly arrow conventions in organic chemistry curly arrow conventions 	https://www.khanacademy.org/video/curly-arrow-conventions
Intro to organic mechanisms intro to organic mechanisms 	https://www.khanacademy.org/video/intro-to-organic-mechanisms
Alkyl halide nomenclature and classification alkyl halide nomenclature 	https://www.khanacademy.org/video/alkyl-halide-nomenclature
Sn1 mechanism: kinetics and substrate sn1 reaction mechanism 	https://www.khanacademy.org/video/sn1-reaction-mechanism
Sn1 mechanism: stereochemistry sn1 reaction stereochemistry 	https://www.khanacademy.org/video/sn1-reaction-stereochemistry
Carbocation stability and rearrangement introduction carbocation stability and rearrangements introduction 	https://www.khanacademy.org/video/carbocation-stability-and-rearrangements-introduction
Carbocation rearrangement practice carbocation rearrangement practice 	https://www.khanacademy.org/video/carbocation-rearrangement-practice
Sn1 mechanism: carbocation rearrangement sn1 mechanism carbocation rearrangement 	https://www.khanacademy.org/video/sn1-mechanism-carbocation-rearrangement
Sn1 carbocation rearrangement (advanced) sn1 carbocation rearrangement advanced example 	https://www.khanacademy.org/video/sn1-carbocation-rearrangement-advanced-example
Sn2 mechanism: kinetics and substrate sn2 mechanism and stereochemistry 	https://www.khanacademy.org/video/sn2-mechanism-and-stereochemistry
Sn2 mechanism: stereospecificity sn2 mechanism stereospecificity 	https://www.khanacademy.org/video/sn2-mechanism-stereospecificity
Sn1 and Sn2: leaving group sn1 and sn2 leaving group 	https://www.khanacademy.org/video/sn1-and-sn2-leaving-group
Sn1 vs Sn2: Solvent effects sn1 vs sn2 solvent effects 	https://www.khanacademy.org/video/sn1-vs-sn2-solvent-effects
Sn1 vs Sn2: Summary sn1 vs sn2 summary 	https://www.khanacademy.org/video/sn1-vs-sn2-summary
E1 and E2 reactions e1 e2 tutorial science organic chemistry substitution elimination reactions e1 e2 tutorial	https://www.khanacademy.org/science/organic-chemistry/substitution-elimination-reactions/e1-e2-tutorial
E1 mechanism: kinetics and substrate e1 elimination mechanism 	https://www.khanacademy.org/video/e1-elimination-mechanism
E1 elimination: regioselectivity e1 elimination regioselectivity 	https://www.khanacademy.org/video/e1-elimination-regioselectivity
E1 mechanism: stereoselectivity e1 mechanism stereoselectivity 	https://www.khanacademy.org/video/e1-mechanism-stereoselectivity
E1 mechanism: carbocations and rearrangements carbocations and rearrangements 	https://www.khanacademy.org/video/carbocations-and-rearrangements
E2 mechanism: kinetics and substrate e2 elimination mechanism 	https://www.khanacademy.org/video/e2-elimination-mechanism
E2 mechanism: regioselectivity e2 elimination regioselectivity 	https://www.khanacademy.org/video/e2-elimination-regioselectivity
E2 elimination: Stereoselectivity e2 elimination stereoselectivity 	https://www.khanacademy.org/video/e2-elimination-stereoselectivity
E2 elimination: Stereospecificity e2 elimination stereospecificity 	https://www.khanacademy.org/video/e2-elimination-stereospecificity
E2 elimination: Substituted cyclohexanes e2 elimination substituted cyclohexanes 	https://www.khanacademy.org/video/e2-elimination-substituted-cyclohexanes
Regioselectivity, stereoselectivity, and stereospecificity regioselectivity stereoselectivity and stereospecificity 	https://www.khanacademy.org/video/regioselectivity-stereoselectivity-and-stereospecificity
Sn1/Sn2/E1/E2 sn1 sn2 e1 e2 jay science organic chemistry substitution elimination reactions sn1 sn2 e1 e2 jay	https://www.khanacademy.org/science/organic-chemistry/substitution-elimination-reactions/sn1-sn2-e1-e2-jay
Elimination vs substitution: reagent elimination vs substitution reagent 	https://www.khanacademy.org/video/elimination-vs-substitution-reagent
Elimination vs substitution: primary substrate elimination vs substitution primary substrate 	https://www.khanacademy.org/video/elimination-vs-substitution-primary-substrate
Elimination vs substitution:  secondary substrate sn1 sn2 e1 e2 reactions secondary alkyl halides 	https://www.khanacademy.org/video/sn1-sn2-e1-e2-reactions-secondary-alkyl-halides
Elimination vs  substitution: tertiary substrate elimination vs substitution tertiary substrate 	https://www.khanacademy.org/video/elimination-vs-substitution-tertiary-substrate
Alkenes and alkynes alkenes alkynes science organic chemistry alkenes alkynes	https://www.khanacademy.org/science/organic-chemistry/alkenes-alkynes
Naming alkenes naming alkenes science organic chemistry alkenes alkynes naming alkenes	https://www.khanacademy.org/science/organic-chemistry/alkenes-alkynes/naming-alkenes
Naming alkenes examples naming alkenes examples 	https://www.khanacademy.org/video/naming-alkenes-examples
cis-trans and E-Z naming scheme for alkenes cis trans and e z naming scheme for alkenes 	https://www.khanacademy.org/video/cis-trans-and-e-z-naming-scheme-for-alkenes
Entgegen-Zusammen naming scheme for alkenes examples entgegen zusammen naming scheme for alkenes examples 	https://www.khanacademy.org/video/entgegen-zusammen-naming-scheme-for-alkenes-examples
Alkene reactions alkene reactions science organic chemistry alkenes alkynes alkene reactions	https://www.khanacademy.org/science/organic-chemistry/alkenes-alkynes/alkene-reactions
Introduction to reaction mechanisms introduction to reaction mechanisms 	https://www.khanacademy.org/video/introduction-to-reaction-mechanisms
Markovnikov's rule and carbocations markovnikov s rule and carbocations 	https://www.khanacademy.org/video/markovnikov-s-rule-and-carbocations
Addition of water (acid-catalyzed) mechanism addition of water acid catalyzed mechanism 	https://www.khanacademy.org/video/addition-of-water-acid-catalyzed-mechanism
Polymerization of alkenes with acid polymerization of alkenes with acid 	https://www.khanacademy.org/video/polymerization-of-alkenes-with-acid
Alkene nomenclature naming alkenes jay science organic chemistry alkenes alkynes naming alkenes jay	https://www.khanacademy.org/science/organic-chemistry/alkenes-alkynes/naming-alkenes-jay
Alkene structure and classification alkene intro and stability 	https://www.khanacademy.org/video/alkene-intro-and-stability
Alkene nomenclature alkene nomenclature 	https://www.khanacademy.org/video/alkene-nomenclature
Cis-trans isomerism cis trans isomerism 	https://www.khanacademy.org/video/cis-trans-isomerism
E-Z system e z system new 	https://www.khanacademy.org/video/e-z-system-new
Alkene stability alkene stability 	https://www.khanacademy.org/video/alkene-stability
Alkene reactions alkene reactions tutorial science organic chemistry alkenes alkynes alkene reactions tutorial	https://www.khanacademy.org/science/organic-chemistry/alkenes-alkynes/alkene-reactions-tutorial
Hydrogenation hydrogenation 	https://www.khanacademy.org/video/hydrogenation
Hydrohalogenation hydrohalogenation 	https://www.khanacademy.org/video/hydrohalogenation
Hydration hydration 	https://www.khanacademy.org/video/hydration
Hydroboration-oxidation hydroboration oxidation regio stereo 	https://www.khanacademy.org/video/hydroboration-oxidation-regio-stereo
Hydroboration-oxidation: Mechanism hydroboration oxidation mechanism 	https://www.khanacademy.org/video/hydroboration-oxidation-mechanism
Halogenation halogenation 	https://www.khanacademy.org/video/halogenation
Halohydrin formation halohydrin formation 	https://www.khanacademy.org/video/halohydrin-formation
Epoxide formation and anti dihydroxylation epoxide formation and anti dihydroxylation 	https://www.khanacademy.org/video/epoxide-formation-and-anti-dihydroxylation
Syn dihydroxylation syn dihydroxylation 	https://www.khanacademy.org/video/syn-dihydroxylation
Ozonolysis ozonolysis 1 	https://www.khanacademy.org/video/ozonolysis-1
Naming and preparing alkynes naming preparation alkynes science organic chemistry alkenes alkynes naming preparation alkynes	https://www.khanacademy.org/science/organic-chemistry/alkenes-alkynes/naming-preparation-alkynes
Alkyne nomenclature alkyne nomenclature 	https://www.khanacademy.org/video/alkyne-nomenclature
Alkyne acidity and alkylation alkyne acidity and alkylation 	https://www.khanacademy.org/video/alkyne-acidity-and-alkylation
Preparation of alkynes preparation of alkynes 	https://www.khanacademy.org/video/preparation-of-alkynes
Alkyne reactions alkyne reactions science organic chemistry alkenes alkynes alkyne reactions	https://www.khanacademy.org/science/organic-chemistry/alkenes-alkynes/alkyne-reactions
Reduction of alkynes reduction of alkynes 	https://www.khanacademy.org/video/reduction-of-alkynes
Hydrohalogenation of alkynes hydrohalogenation of alkynes 	https://www.khanacademy.org/video/hydrohalogenation-of-alkynes
Hydration of alkynes hydration of alkynes 	https://www.khanacademy.org/video/hydration-of-alkynes
Hydroboration-oxidation of alkynes hydroboration oxidation of alkynes 	https://www.khanacademy.org/video/hydroboration-oxidation-of-alkynes
Halogenation and ozonolysis of alkynes halogenation and ozonolysis of alkynes 	https://www.khanacademy.org/video/halogenation-and-ozonolysis-of-alkynes
Synthesis using alkynes synthesis alkynes science organic chemistry alkenes alkynes synthesis alkynes	https://www.khanacademy.org/science/organic-chemistry/alkenes-alkynes/synthesis-alkynes
Synthesis using alkynes synthesis using alkynes 	https://www.khanacademy.org/video/synthesis-using-alkynes
Alcohols, ethers, epoxides, sulfides alcohols ethers epoxides sulfides science organic chemistry alcohols ethers epoxides sulfides	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides
Alcohol nomenclature and properties alcohol nomenclature properties science organic chemistry alcohols ethers epoxides sulfides alcohol nomenclature properties	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides/alcohol-nomenclature-properties
Alcohols alcohols 	https://www.khanacademy.org/video/alcohols
Triple bonds cause linear configurations triple bond linear 	https://www.khanacademy.org/video/triple-bond-linear
Alcohol properties alcohol properties 	https://www.khanacademy.org/video/alcohol-properties
Alcohol nomenclature alcohol nomenclature 	https://www.khanacademy.org/video/alcohol-nomenclature
Physical properties of alcohols and preparation of alkoxides physical properties of alcohols and preparation of alkoxides 	https://www.khanacademy.org/video/physical-properties-of-alcohols-and-preparation-of-alkoxides
Synthesis of alcohols synthesis alcohols tutorial science organic chemistry alcohols ethers epoxides sulfides synthesis alcohols tutorial	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides/synthesis-alcohols-tutorial
Preparation of alcohols using NaBH4 preparation of alcohols using nabh4 	https://www.khanacademy.org/video/preparation-of-alcohols-using-nabh4
Preparation of alcohols using LiAlH4 preparation of alcohols using lialh4 	https://www.khanacademy.org/video/preparation-of-alcohols-using-lialh4
Synthesis of alcohols using Grignard reagents I synthesis of alcohols using grignard reagents i 	https://www.khanacademy.org/video/synthesis-of-alcohols-using-grignard-reagents-i
Synthesis of alcohols using Grignard reagents II synthesis of alcohols using grignard reagents ii 	https://www.khanacademy.org/video/synthesis-of-alcohols-using-grignard-reagents-ii
Reactions of alcohols reactions alcohols tutorial science organic chemistry alcohols ethers epoxides sulfides reactions alcohols tutorial	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides/reactions-alcohols-tutorial
Oxidation of alcohols I: Mechanism and oxidation states oxidation of alcohols i mechanism and oxidation states 	https://www.khanacademy.org/video/oxidation-of-alcohols-i-mechanism-and-oxidation-states
Oxidation of alcohols II: Examples oxidation of alcohols ii examples 	https://www.khanacademy.org/video/oxidation-of-alcohols-ii-examples
Biological redox reactions biological redox reactions 	https://www.khanacademy.org/video/biological-redox-reactions
Protection of alcohols protection of alcohols 	https://www.khanacademy.org/video/protection-of-alcohols
Preparation of mesylates and tosylates preparation of mesylates and tosylates 	https://www.khanacademy.org/video/preparation-of-mesylates-and-tosylates
SN1 and SN2 reactions of alcohols sn1 sn2 alcohols 	https://www.khanacademy.org/video/sn1-sn2-alcohols
Formation of nitrate esters formation of nitrate esters 	https://www.khanacademy.org/video/formation-of-nitrate-esters
Preparation of alkyl halides from alcohols preparation of alkyl halides from alcohols 	https://www.khanacademy.org/video/preparation-of-alkyl-halides-from-alcohols
Nomenclature and properties of ethers nomenclature properties ethers science organic chemistry alcohols ethers epoxides sulfides nomenclature properties ethers	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides/nomenclature-properties-ethers
Ether naming and introduction ether naming and introduction 	https://www.khanacademy.org/video/ether-naming-and-introduction
Ether nomenclature ether nomenclature 	https://www.khanacademy.org/video/ether-nomenclature
Properties of ethers and crown ethers properties of ethers and crown ethers 	https://www.khanacademy.org/video/properties-of-ethers-and-crown-ethers
Synthesis and cleavage of ethers synthesis cleavage ethers science organic chemistry alcohols ethers epoxides sulfides synthesis cleavage ethers	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides/synthesis-cleavage-ethers
Williamson ether synthesis williamson ether synthesis 	https://www.khanacademy.org/video/williamson-ether-synthesis
Acidic cleavage of ethers acidic cleavage of ethers 	https://www.khanacademy.org/video/acidic-cleavage-of-ethers
Nomenclature and preparation of epoxides nomenclature preparation epoxides science organic chemistry alcohols ethers epoxides sulfides nomenclature preparation epoxides	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides/nomenclature-preparation-epoxides
Cyclic ethers and epoxide naming cyclic ethers and epoxide naming 	https://www.khanacademy.org/video/cyclic-ethers-and-epoxide-naming
Nomenclature and preparation of epoxides nomenclature and preparation of epoxides 	https://www.khanacademy.org/video/nomenclature-and-preparation-of-epoxides
Preparation of epoxides: Stereochemistry preparation of epoxides stereochemistry 	https://www.khanacademy.org/video/preparation-of-epoxides-stereochemistry
Ring-opening reactions of epoxides ring opening reactions epoxides science organic chemistry alcohols ethers epoxides sulfides ring opening reactions epoxides	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides/ring-opening-reactions-epoxides
Ring-opening reactions of epoxides: Strong nucleophiles ring opening reactions of epoxides strong nucleophiles 	https://www.khanacademy.org/video/ring-opening-reactions-of-epoxides-strong-nucleophiles
Ring opening reactions of epoxides: Acid-catalyzed ring opening reactions of epoxides acid catalyzed 	https://www.khanacademy.org/video/ring-opening-reactions-of-epoxides-acid-catalyzed
Thiols and sulfides thiols sulfides science organic chemistry alcohols ethers epoxides sulfides thiols sulfides	https://www.khanacademy.org/science/organic-chemistry/alcohols-ethers-epoxides-sulfides/thiols-sulfides
Preparation of sulfides preparation of sulfides 	https://www.khanacademy.org/video/preparation-of-sulfides
Conjugated systems and pericyclic reactions conjugation diels alder mo theory science organic chemistry conjugation diels alder mo theory	https://www.khanacademy.org/science/organic-chemistry/conjugation-diels-alder-mo-theory
Diels-Alder reaction diels alder reaction science organic chemistry conjugation diels alder mo theory diels alder reaction	https://www.khanacademy.org/science/organic-chemistry/conjugation-diels-alder-mo-theory/diels-alder-reaction
Diels-Alder reaction diels alder reaction new 	https://www.khanacademy.org/video/diels-alder-reaction-new
Diels-Alder: stereochemistry of dienophile diels alder stereochemistry of dienophile 	https://www.khanacademy.org/video/diels-alder-stereochemistry-of-dienophile
Diels-Alder: stereochemistry of diene diels alder stereochemistry of diene new 	https://www.khanacademy.org/video/diels-alder-stereochemistry-of-diene-new
Diels-Alder: endo rule diels alder endo rule new 	https://www.khanacademy.org/video/diels-alder-endo-rule-new
Diels-Alder: intramolecular diels alder intramolecular new 	https://www.khanacademy.org/video/diels-alder-intramolecular-new
Diels-Alder: regiochemistry diels alder regiochemistry new 	https://www.khanacademy.org/video/diels-alder-regiochemistry-new
Aromatic compounds aromatic compounds science organic chemistry aromatic compounds	https://www.khanacademy.org/science/organic-chemistry/aromatic-compounds
Naming benzene derivatives naming aromatic science organic chemistry aromatic compounds naming aromatic	https://www.khanacademy.org/science/organic-chemistry/aromatic-compounds/naming-aromatic
Naming benzene derivatives introduction naming benzene derivatives introduction 	https://www.khanacademy.org/video/naming-benzene-derivatives-introduction
Naming benzene derivatives naming benzene derivatives 	https://www.khanacademy.org/video/naming-benzene-derivatives
Reactions of benzene reactions benzene science organic chemistry aromatic compounds reactions benzene	https://www.khanacademy.org/science/organic-chemistry/aromatic-compounds/reactions-benzene
Electrophilic aromatic substitution electrophilic aromatic substitution 	https://www.khanacademy.org/video/electrophilic-aromatic-substitution
Bromination of benzene bromination of benzene 	https://www.khanacademy.org/video/bromination-of-benzene
Friedel-Crafts acylation friedel crafts acylation 	https://www.khanacademy.org/video/friedel-crafts-acylation
Friedel crafts acylation addendum friedel crafts acylation addendum 	https://www.khanacademy.org/video/friedel-crafts-acylation-addendum
Aromatic stability aromatic stability science organic chemistry aromatic compounds aromatic stability	https://www.khanacademy.org/science/organic-chemistry/aromatic-compounds/aromatic-stability
Aromatic stability I aromatic stability i 	https://www.khanacademy.org/video/aromatic-stability-i
Aromatic stability II aromatic stability ii 	https://www.khanacademy.org/video/aromatic-stability-ii
Aromatic stability III aromatic stability iii 	https://www.khanacademy.org/video/aromatic-stability-iii
Aromatic stability IV aromatic stability iv 	https://www.khanacademy.org/video/aromatic-stability-iv
Aromatic stability V aromatic stability v 	https://www.khanacademy.org/video/aromatic-stability-v
Aromatic heterocycles I aromatic heterocycles i 	https://www.khanacademy.org/video/aromatic-heterocycles-i
Aromatic heterocycles II aromatic heterocycles ii 	https://www.khanacademy.org/video/aromatic-heterocycles-ii
Electrophilic aromatic substitution electrophilic aromatic substitution science organic chemistry aromatic compounds electrophilic aromatic substitution	https://www.khanacademy.org/science/organic-chemistry/aromatic-compounds/electrophilic-aromatic-substitution
Electrophilic aromatic substitution mechanism electrophilic aromatic substitution mechanism 	https://www.khanacademy.org/video/electrophilic-aromatic-substitution-mechanism
Halogenation halogenation of benzene 1 	https://www.khanacademy.org/video/halogenation-of-benzene-1
Nitration nitration 	https://www.khanacademy.org/video/nitration
Sulfonation sulfonation benzene 	https://www.khanacademy.org/video/sulfonation-benzene
Friedel-Crafts alkylation friedel crafts alkylation 	https://www.khanacademy.org/video/friedel-crafts-alkylation
Friedel-Crafts acylation friedel crafts acylation 1 	https://www.khanacademy.org/video/friedel-crafts-acylation-1
Directing effects deffect 2013 07 03T14:44:54.851Z science organic chemistry aromatic compounds deffect 2013 07 03T14:44:54.851Z	https://www.khanacademy.org/science/organic-chemistry/aromatic-compounds/deffect-2013-07-03T14:44:54.851Z
Ortho-para directors I ortho para directors i 	https://www.khanacademy.org/video/ortho-para-directors-i
